タスク名;開始時刻;終了時刻;左クリック;右クリック;打鍵回数;実行ファイル名;手動分類;候補1;候補2;候補3;自動推定
ファイル操作;2013/05/22 10:54:08;2013/05/22 10:54:10;1;0;0;explorer.exe:backup;テスト;;;;テスト
ファイル操作;2013/05/22 10:54:10;2013/05/22 10:54:15;2;0;0;explorer.exe:添付資料(パーツ用変換テーブル）;テスト;;;;テスト
ファイル操作;2013/05/22 10:54:15;2013/05/22 10:54:21;3;0;0;explorer.exe:REF;テスト;;;;テスト
エクセル;2013/05/22 10:54:21;2013/05/22 10:54:25;2;0;0;excel.exe:Microsoft Excel - THICK変換ﾃｰﾌﾞﾙ.xls;テスト;;;;テスト
エクセル;2013/05/22 10:54:25;2013/05/22 10:54:28;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
ファイル操作;2013/05/22 10:54:28;2013/05/22 10:54:29;1;0;0;explorer.exe:REF;テスト;;;;テスト
エクセル;2013/05/22 10:54:29;2013/05/22 10:54:31;1;0;0;excel.exe:Microsoft Excel - THICK変換ﾃｰﾌﾞﾙ.xls;テスト;;;;テスト
登録外;2013/05/22 10:54:31;2013/05/22 10:55:04;0;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 10:55:04;2013/05/22 10:55:23;2;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
プログラミング・デバッグ;2013/05/22 10:55:23;2013/05/22 10:55:24;1;0;0;devenv.exe:AIRS_OVLY (実行中) - Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
登録外;2013/05/22 10:55:24;2013/05/22 10:55:25;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 10:55:25;2013/05/22 10:55:26;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 10:55:26;2013/05/22 10:56:19;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 10:56:19;2013/05/22 10:56:21;1;0;0;excel.exe:Microsoft Excel - 03_繰返情報変換.xls;テスト;;;;テスト
エクセル;2013/05/22 10:56:21;2013/05/22 10:56:22;1;0;0;excel.exe:Microsoft Excel - THICK変換ﾃｰﾌﾞﾙ.xls;テスト;;;;テスト
エクセル;2013/05/22 10:56:22;2013/05/22 10:56:35;2;0;0;excel.exe:Microsoft Excel - 03_繰返情報変換.xls;テスト;;;;テスト
エクセル;2013/05/22 10:56:35;2013/05/22 10:56:39;1;0;0;excel.exe:Microsoft Excel - 21_FRAME(SQU)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 10:56:39;2013/05/22 10:57:21;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 10:57:21;2013/05/22 10:57:23;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 10:57:23;2013/05/22 10:57:32;3;0;3;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 10:57:32;2013/05/22 10:57:33;1;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 10:57:33;2013/05/22 10:57:40;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
ファイル操作;2013/05/22 10:57:40;2013/05/22 10:57:43;3;0;0;explorer.exe:REF;テスト;;;;テスト
ファイル操作;2013/05/22 10:57:43;2013/05/22 10:57:44;1;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 10:57:44;2013/05/22 10:57:54;3;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 10:57:54;2013/05/22 10:57:55;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 10:57:56;2013/05/22 10:57:57;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 10:57:57;2013/05/22 10:57:59;1;0;0;excel.exe:Microsoft Excel - 03_繰返情報変換.xls;テスト;;;;テスト
登録外;2013/05/22 10:57:59;2013/05/22 10:58:01;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 10:58:01;2013/05/22 10:58:03;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 10:58:03;2013/05/22 10:58:11;2;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 10:58:12;2013/05/22 10:58:20;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 10:58:20;2013/05/22 10:59:25;2;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 10:59:25;2013/05/22 10:59:26;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
ファイル操作;2013/05/22 10:59:26;2013/05/22 10:59:28;2;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 10:59:28;2013/05/22 10:59:32;1;0;3;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 10:59:32;2013/05/22 10:59:33;1;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 10:59:33;2013/05/22 10:59:39;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 10:59:39;2013/05/22 10:59:40;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 10:59:41;2013/05/22 10:59:42;2;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 10:59:42;2013/05/22 10:59:44;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
プログラミング・デバッグ;2013/05/22 10:59:44;2013/05/22 10:59:46;1;0;0;devenv.exe:AIRS_OVLY (実行中) - Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
登録外;2013/05/22 10:59:46;2013/05/22 10:59:54;1;0;3;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 10:59:54;2013/05/22 10:59:55;1;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 10:59:55;2013/05/22 11:00:04;0;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:00:04;2013/05/22 11:00:20;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:00:20;2013/05/22 11:00:24;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:00:24;2013/05/22 11:00:29;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 11:00:29;2013/05/22 11:00:33;1;0;3;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:00:33;2013/05/22 11:00:34;1;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 11:00:34;2013/05/22 11:00:40;2;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
ファイル操作;2013/05/22 11:00:40;2013/05/22 11:00:41;1;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 11:00:41;2013/05/22 11:00:46;3;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:00:46;2013/05/22 11:00:53;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 11:00:53;2013/05/22 11:00:54;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 11:00:54;2013/05/22 11:00:58;2;0;3;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:00:58;2013/05/22 11:00:59;0;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 11:00:59;2013/05/22 11:01:00;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
ファイル操作;2013/05/22 11:01:00;2013/05/22 11:01:02;1;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 11:01:02;2013/05/22 11:01:10;5;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:01:10;2013/05/22 11:01:11;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 11:01:11;2013/05/22 11:01:45;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 11:01:45;2013/05/22 11:01:48;2;0;3;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:01:48;2013/05/22 11:01:49;0;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 11:01:49;2013/05/22 11:01:55;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
ファイル操作;2013/05/22 11:01:55;2013/05/22 11:01:57;1;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 11:01:57;2013/05/22 11:02:06;3;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:02:06;2013/05/22 11:02:07;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 11:02:07;2013/05/22 11:04:17;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 11:04:17;2013/05/22 11:04:22;1;0;3;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:04:22;2013/05/22 11:04:23;1;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 11:04:23;2013/05/22 11:04:32;2;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
ファイル操作;2013/05/22 11:04:32;2013/05/22 11:04:33;1;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 11:04:33;2013/05/22 11:04:37;2;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
ファイル操作;2013/05/22 11:04:37;2013/05/22 11:04:40;1;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 11:04:40;2013/05/22 11:04:45;1;0;7;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:04:45;2013/05/22 11:04:46;1;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 11:04:46;2013/05/22 11:04:50;0;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:04:50;2013/05/22 11:04:57;2;0;0;airs_ovly.exe:Microsoft Visual C++ Debug Library;テスト;テスト;;;テスト
ファイル操作;2013/05/22 11:04:57;2013/05/22 11:05:01;2;0;0;explorer.exe:解析ルート;テスト;;;;テスト
ファイル操作;2013/05/22 11:05:01;2013/05/22 11:05:04;1;0;0;explorer.exe:REF;テスト;;;;テスト
ファイル操作;2013/05/22 11:05:04;2013/05/22 11:05:05;0;0;1;explorer.exe:REF;テスト;;;;テスト
エクセル;2013/05/22 11:05:05;2013/05/22 11:05:19;7;0;5;excel.exe:Microsoft Excel - DRAWPATHﾃｰﾌﾞﾙ(UBR).xls;テスト;;;;テスト
エクセル;2013/05/22 11:05:19;2013/05/22 11:05:32;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
ファイル操作;2013/05/22 11:05:32;2013/05/22 11:05:34;1;0;0;explorer.exe:REF;テスト;;;;テスト
エクセル;2013/05/22 11:05:34;2013/05/22 11:05:57;7;0;13;excel.exe:Microsoft Excel - DRAWPATHﾃｰﾌﾞﾙ(UBR).xls;テスト;;;;テスト
エクセル;2013/05/22 11:05:57;2013/05/22 11:05:59;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
ファイル操作;2013/05/22 11:05:59;2013/05/22 11:06:01;1;0;0;explorer.exe:REF;テスト;;;;テスト
エクセル;2013/05/22 11:06:01;2013/05/22 11:06:20;11;0;17;excel.exe:Microsoft Excel - DRAWPATHﾃｰﾌﾞﾙ(UBR).xls;テスト;;;;テスト
エクセル;2013/05/22 11:06:20;2013/05/22 11:06:22;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
ファイル操作;2013/05/22 11:06:22;2013/05/22 11:06:26;1;0;8;explorer.exe:REF;テスト;;;;テスト
プログラミング・デバッグ;2013/05/22 11:06:26;2013/05/22 11:06:37;3;0;8;devenv.exe:AIRS_OVLY - Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
プログラミング・デバッグ;2013/05/22 11:06:37;2013/05/22 11:06:38;0;0;1;devenv.exe:Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
プログラミング・デバッグ;2013/05/22 11:06:38;2013/05/22 11:06:40;0;0;0;devenv.exe:AIRS_OVLY - Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
プログラミング・デバッグ;2013/05/22 11:06:40;2013/05/22 11:06:42;0;0;0;devenv.exe:AIRS_OVLY (実行中) - Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
登録外;2013/05/22 11:06:42;2013/05/22 11:06:49;2;0;4;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:06:49;2013/05/22 11:06:50;1;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 11:06:50;2013/05/22 11:06:58;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
プログラミング・デバッグ;2013/05/22 11:06:58;2013/05/22 11:06:59;1;0;0;devenv.exe:AIRS_OVLY (実行中) - Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
ファイル操作;2013/05/22 11:06:59;2013/05/22 11:07:06;3;0;0;explorer.exe:REF;テスト;;;;テスト
ファイル操作;2013/05/22 11:07:06;2013/05/22 11:07:08;3;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 11:07:08;2013/05/22 11:07:18;2;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:07:18;2013/05/22 11:07:19;0;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
エクセル;2013/05/22 11:07:19;2013/05/22 11:07:20;1;0;0;excel.exe:Microsoft Excel - THICK変換ﾃｰﾌﾞﾙ.xls;テスト;;;;テスト
エクセル;2013/05/22 11:07:21;2013/05/22 11:07:29;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 11:07:29;2013/05/22 11:08:21;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:08:21;2013/05/22 11:08:24;2;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
エクセル;2013/05/22 11:08:24;2013/05/22 11:08:30;1;0;0;excel.exe:Microsoft Excel - 21_FRAME(SQU)制御文変換.xls;テスト;;;;テスト
エクセル;2013/05/22 11:08:30;2013/05/22 11:08:53;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 11:08:53;2013/05/22 11:10:05;2;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 11:10:05;2013/05/22 11:10:54;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:10:54;2013/05/22 11:10:55;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
エクセル;2013/05/22 11:10:55;2013/05/22 11:10:58;1;0;0;excel.exe:Microsoft Excel - 21_FRAME(SQU)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 11:10:58;2013/05/22 11:11:06;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:11:06;2013/05/22 11:11:07;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 11:11:07;2013/05/22 11:11:14;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:11:14;2013/05/22 11:11:22;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 11:11:22;2013/05/22 11:11:26;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:11:26;2013/05/22 11:11:33;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 11:11:33;2013/05/22 11:11:56;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:11:56;2013/05/22 11:11:58;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 11:11:58;2013/05/22 11:12:14;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:12:14;2013/05/22 11:12:22;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
登録外;2013/05/22 11:12:22;2013/05/22 11:12:28;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:12:28;2013/05/22 11:12:36;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 11:12:36;2013/05/22 11:12:38;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
エクセル;2013/05/22 11:12:38;2013/05/22 11:12:43;2;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 11:12:43;2013/05/22 11:13:18;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 11:13:18;2013/05/22 11:13:21;2;0;3;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:13:21;2013/05/22 11:13:22;0;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 11:13:22;2013/05/22 11:13:27;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:13:27;2013/05/22 11:13:28;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
ファイル操作;2013/05/22 11:13:28;2013/05/22 11:13:29;1;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 11:13:29;2013/05/22 11:13:36;3;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
ファイル操作;2013/05/22 11:13:36;2013/05/22 11:13:39;3;0;0;explorer.exe:解析ルート;テスト;;;;テスト
エクセル;2013/05/22 11:13:39;2013/05/22 11:13:41;1;0;0;excel.exe:Microsoft Excel - 新規Microsoft Excel ワークシート.xls;テスト;;;;テスト
エクセル;2013/05/22 11:13:41;2013/05/22 11:13:52;1;0;0;excel.exe:Microsoft Excel - テスト仕様書一覧.xls;テスト;テスト;文書作成・確認;;テスト
登録外;2013/05/22 11:13:52;2013/05/22 11:13:57;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
登録外;2013/05/22 11:13:57;2013/05/22 11:14:04;2;0;5;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
登録外;2013/05/22 11:14:04;2013/05/22 11:14:05;0;0;0;airs_ovly.exe:AIRS for OVLY - 000010;テスト;テスト;;;テスト
登録外;2013/05/22 11:14:05;2013/05/22 11:14:06;1;0;0;airs_ovly.exe:AIRS for OVLY;テスト;テスト;;;テスト
プログラミング・デバッグ;2013/05/22 11:14:06;2013/05/22 11:14:09;1;0;0;devenv.exe:AIRS_OVLY (実行中) - Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
エクセル;2013/05/22 11:14:09;2013/05/22 11:14:12;1;0;0;excel.exe:Microsoft Excel - 21_FRAME(SQU)制御文変換.xls;テスト;;;;テスト
エクセル;2013/05/22 11:14:12;2013/05/22 11:14:15;1;0;0;excel.exe:Microsoft Excel - 22_FRAME(UBR)制御文変換.xls;テスト;;;;テスト
プログラミング・デバッグ;2013/05/22 11:14:15;2013/05/22 11:14:17;1;0;0;devenv.exe:AIRS_OVLY (実行中) - Microsoft Visual Studio;テスト;プログラミング;テスト;;テスト
ファイル操作;2013/05/22 11:14:17;2013/05/22 11:14:19;1;0;0;explorer.exe:解析ルート;テスト;;;;テスト
登録外;2013/05/22 11:14:19;2013/05/22 11:14:21;1;0;0;notepad.exe:ogl-srcdata - メモ帳;テスト;;;;テスト
